34.0763509407978, -118.308714853066
34.0442786366183, -118.242083439921
34.0473485285094, -118.338674705964
34.0631539202428, -118.444617373332
34.0486844757893, -118.440782097221
34.1077542934106, -118.288436797676
33.9901857364149, -118.335622754798
33.9451789, -118.3717387
-8.015725, -35.0127079
34.071008, -118.445012
33.9704399859791, -118.173357197856
34.1043847588544, -118.412513572977
34.0663746715311, -118.383700650185
34.061163701659, -118.400760883366
33.9986466557204, -118.399169952327
33.9230317779845, -118.407498062718
33.8908961640294, -118.297111088643
33.8881029923679, -118.401498119439
33.843715, -118.3762069
33.9916947081093, -118.464691892308
33.9603828605067, -118.434924370987
33.9749473891417, -118.355518205283
34.0163285247964, -118.493073078989
34.0346124028854, -118.508945255112
34.0308959754014, -118.487166127427
49.46558465, 11.0893492013286
33.8272689536468, -118.314812370267
33.8403639133035, -118.353377262721
33.8109253854445, -118.353053834162
34.0004071529883, -118.040423527833
33.945825505584, -117.994437526034
33.9366286550843, -118.068690557551
33.8649608680023, -118.069359282797
33.7366316195201, -118.289257761025
33.8591352709796, -118.256294711746
33.7948503216307, -118.120771340484
34.1462337770281, -118.139653412696
34.1394751946517, -118.158227310839
34.1211078340145, -118.113778583399
49.3288842, 11.0287296
34.1669802416422, -118.26870296251
34.1692948140918, -118.242568916446
48.6823748678732, 2.42151521570153
49.7122951, 11.0664285403313
34.2196856474915, -118.62234998707
34.1981994682349, -118.631626440598
48.731933055889, 2.32682899267579
34.2781851791895, -118.501631487966
34.4039571836499, -118.558214929695
48.6668609824574, 2.32546590304415
34.1768424459009, -118.619025796571
34.1469505414257, -118.461357850102
34.1501131897941, -118.490040888192
34.20607259237, -118.335402110827
49.28887445, 10.5597693380951
34.1667388016268, -118.399963411038
48.5483875906842, 2.36692954812729
34.1086410656531, -117.718378602095
48.5257298955068, 2.21588746207369
48.3668191309191, 2.0010864117147
34.1394870499143, -117.851699540082
33.9979473680627, -117.967533974307
33.9825062174086, -117.897362278283
34.076815802217, -117.619092741935
34.0003714975384, -117.816839311911
34.1033920938943, -117.65675935012
34.0221135639724, -117.899615787578
32.6672414114082, -117.021987611187
19.1804687693754, -96.1275491106074
32.6097007675275, -117.05198859312
32.6687545925775, -116.946676670244
32.5790316581524, -117.117081058473
32.7851147974662, -117.014630743737
33.1549052903936, -117.324482055606
33.0972452766562, -117.256916206015
37.509535625, 13.07402195
32.7931175348849, -116.972160755291
33.0543548060779, -117.265143666626
33.1063738365727, -117.06865555917
33.3713170548172, -117.216534445524
32.8409929867116, -117.255828143753
33.2018645565661, -117.365129408591
33.1972788377566, -117.285092394866
33.2207397242929, -117.355905157121
32.9770928439537, -117.041577534463
33.0376800721552, -116.855291350054
33.1524772437238, -117.148338541434
33.1287138550398, -117.191682082051
33.2509561064884, -117.027749812785
33.1931063060781, -117.24947913686
33.2164121060121, -117.215965404918
32.7220472627921, -117.161720565064
32.7467612693221, -117.168622703213
32.7401015357171, -117.24415554434
32.7735177261919, -117.141550189176
32.8158174, -117.2319951
32.8027400154489, -117.16923175491
32.9975842377897, -117.069788499939
32.9612675055422, -117.128916882437
32.9505626397604, -117.216957885533
32.6896121077814, -117.122573030452
33.7123665015617, -116.235809266049
33.7565025212237, -116.320969559844
32.7830383491715, -115.573933162114
33.6748703512678, -116.285785749837
48.7896281607812, 2.28496724128439
33.8428022247878, -116.542309808344
48.9139838202153, 2.26728934530403
33.8091180083103, -116.379551671006
48.7815330111844, 2.25940979756532
34.0390607544088, -117.178036552759
34.0783878286162, -117.275451774702
33.5670666935306, -117.230892970019
33.5655514236408, -117.157237720171
33.7949718013241, -117.297595151783
33.7042077204141, -117.19719578509
33.4890465009643, -117.200316686098
33.499478142813, -117.080699436486
33.6895366020331, -117.787003897429
33.6848779377572, -117.662278100454
33.6613352519723, -117.81637355642
33.6666270042598, -117.746028776926
33.6789884919322, -117.911406295392
33.4796343909109, -117.700037055268
33.7200888757505, -117.993772313848
33.6800116659356, -118.006440783593
33.597394570399, -117.694827666318
33.736803445732, -117.987115318021
33.577929614329, -117.727278124548
33.6353370076259, -117.875843522992
33.4622151616541, -117.633105074923
33.7522617965691, -117.994366101582
33.6118051297948, -117.665115610575
33.7630761300071, -117.808753450788
33.7097775839618, -117.953790629684
33.7380425688585, -117.818342823887
33.8378188414378, -117.874971946276
33.924715984683, -117.890898890843
33.8775117038457, -117.960089063817
33.7832284936468, -118.025884062156
33.8186629262281, -117.811877225594
33.8304723250304, -117.847500617125
33.7879581790899, -117.876436019758
33.9249180948691, -117.592308260907
33.76675359496, -117.479015858036
33.8906470772755, -117.804297228038
34.269794210623, -119.222060037056
34.2306319150215, -119.052273142163
34.1828874898722, -119.218455068003
34.2291188636059, -119.183060954263
34.4201837868329, -119.707589804799
34.4298939334968, -119.686219908671
34.4474639026902, -119.742951776138
34.4457886353409, -119.80154487105
48.8843622, 2.4773728
48.9549979593687, 2.38322066364526
36.3074182320104, -119.348368708659
35.381403870887, -119.02100696717
35.3396003338712, -119.066417715867
35.2809564258509, -119.05508648961
35.2578474651443, -120.650791815668
34.6595945846167, -120.455460475472
35.6335001844895, -120.695934189415
34.8812555406912, -120.431909080477
34.6039170305229, -120.132860059505
34.6923734031965, -118.149137004261
34.610926548251, -118.195405921312
36.8262907667389, -119.679238012813
36.5546982260427, -119.636257968928
36.8259389935821, -119.76302079177
36.8861737427607, -119.733026307767
36.6686410672787, -121.656615538173
36.7107228336008, -121.639327253627
36.7748763935265, -121.668467846017
36.5217161043244, -121.874975013762
36.6786946273371, -121.790228515328
36.5842768510411, -121.845807398365
